precise	kind	title	path	declaration
s:6CarKey32RemoteKeylessEntryEnduringActionV10functionID06actionI007vehicleI0AcA18FunctionIdentifierV_AA0gM0VSStcfc	swift.init	init(functionID:actionID:vehicleID:)	RemoteKeylessEntryEnduringAction.init(functionID:actionID:vehicleID:)	init(functionID: FunctionIdentifier, actionID: ActionIdentifier, vehicleID: String)
s:6CarKey32RemoteKeylessEntryEnduringActionV10functionIDAA18FunctionIdentifierVvp	swift.property	functionID	RemoteKeylessEntryEnduringAction.functionID	let functionID: FunctionIdentifier
s:6CarKey32RemoteKeylessEntryEnduringActionV18recipientVehicleIDSSvp	swift.property	recipientVehicleID	RemoteKeylessEntryEnduringAction.recipientVehicleID	let recipientVehicleID: String
s:6CarKey32RemoteKeylessEntryEnduringActionV8actionIDAA0G10IdentifierVvp	swift.property	actionID	RemoteKeylessEntryEnduringAction.actionID	let actionID: ActionIdentifier
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV	swift.struct	RemoteKeylessEntryConfigurableEnduringAction	RemoteKeylessEntryConfigurableEnduringAction	struct RemoteKeylessEntryConfigurableEnduringAction
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC	swift.class	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest	@objc final class EnduringExecutionRequest
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC012ContinuationJ0V	swift.struct	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.ContinuationRequest	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.ContinuationRequest	struct ContinuationRequest
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC012ContinuationJ0V4data10Foundation4DataVSgvp	swift.property	data	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.ContinuationRequest.data	let data: Data?
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC012ContinuationJ0V7confirmyy10Foundation4DataVSgKF	swift.method	confirm(_:)	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.ContinuationRequest.confirm(_:)	func confirm(_ data: Data? = nil) throws
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC11eventStreamScSyAE5EventOGvp	swift.property	eventStream	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.eventStream	final var eventStream: AsyncStream<RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.Event> { get }
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC4stopyyKF	swift.method	stop()	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.stop()	final func stop() throws
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC5EventO	swift.enum	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.Event	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.Event	enum Event
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC5EventO020receivedContinuationJ0yAgE0mJ0VcAGmF	swift.enum.case	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.Event.receivedContinuationRequest(_:)	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.Event.receivedContinuationRequest(_:)	case receivedContinuationRequest(RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.ContinuationRequest)
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV0G16ExecutionRequestC7resultsAA0I6StatusVyYaKF	swift.method	results()	RemoteKeylessEntryConfigurableEnduringAction.EnduringExecutionRequest.results()	final func results() async throws -> ExecutionStatus
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV10functionID06actionJ007vehicleJ0AcA18FunctionIdentifierV_AA0hN0VSStcfc	swift.init	init(functionID:actionID:vehicleID:)	RemoteKeylessEntryConfigurableEnduringAction.init(functionID:actionID:vehicleID:)	init(functionID: FunctionIdentifier, actionID: ActionIdentifier, vehicleID: String)
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV10functionIDAA18FunctionIdentifierVvp	swift.property	functionID	RemoteKeylessEntryConfigurableEnduringAction.functionID	let functionID: FunctionIdentifier
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV18recipientVehicleIDSSvp	swift.property	recipientVehicleID	RemoteKeylessEntryConfigurableEnduringAction.recipientVehicleID	let recipientVehicleID: String
s:6CarKey44RemoteKeylessEntryConfigurableEnduringActionV8actionIDAA0H10IdentifierVvp	swift.property	actionID	RemoteKeylessEntryConfigurableEnduringAction.actionID	let actionID: ActionIdentifier
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:6CarKey0aB20RemoteControlSessionC20ContinuationStrategyO	swift.func.op	!=(_:_:)	CarKeyRemoteControlSession.ContinuationStrategy.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:6CarKey0aB9ErrorCodeO	swift.func.op	!=(_:_:)	CarKeyErrorCode.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:6CarKey14FunctionStatusV	swift.func.op	!=(_:_:)	FunctionStatus.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:6CarKey16ActionIdentifierV	swift.func.op	!=(_:_:)	ActionIdentifier.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::s:6CarKey18FunctionIdentifierV	swift.func.op	!=(_:_:)	FunctionIdentifier.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::s:6CarKey14FunctionStatusV	swift.property	hashValue	FunctionStatus.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::s:6CarKey16ActionIdentifierV	swift.property	hashValue	ActionIdentifier.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::s:6CarKey18FunctionIdentifierV	swift.property	hashValue	FunctionIdentifier.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::s:6CarKey14FunctionStatusV	swift.method	hash(into:)	FunctionStatus.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::s:6CarKey16ActionIdentifierV	swift.method	hash(into:)	ActionIdentifier.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::s:6CarKey18FunctionIdentifierV	swift.method	hash(into:)	FunctionIdentifier.hash(into:)	func hash(into hasher: inout Hasher)
s:s5ErrorP10FoundationE20localizedDescriptionSSvp::SYNTHESIZED::s:6CarKey0aB9ErrorCodeO	swift.property	localizedDescription	CarKeyErrorCode.localizedDescription	var localizedDescription: String { get }
