precise	kind	title	path	declaration
c:objc(cs)UNNotificationSettings(py)criticalAlertSetting	swift.property	criticalAlertSetting	UNNotificationSettings.criticalAlertSetting	var criticalAlertSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)directMessagesSetting	swift.property	directMessagesSetting	UNNotificationSettings.directMessagesSetting	var directMessagesSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)lockScreenSetting	swift.property	lockScreenSetting	UNNotificationSettings.lockScreenSetting	var lockScreenSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)notificationCenterSetting	swift.property	notificationCenterSetting	UNNotificationSettings.notificationCenterSetting	var notificationCenterSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)providesAppNotificationSettings	swift.property	providesAppNotificationSettings	UNNotificationSettings.providesAppNotificationSettings	var providesAppNotificationSettings: Bool { get }
c:objc(cs)UNNotificationSettings(py)scheduledDeliverySetting	swift.property	scheduledDeliverySetting	UNNotificationSettings.scheduledDeliverySetting	var scheduledDeliverySetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)showPreviewsSetting	swift.property	showPreviewsSetting	UNNotificationSettings.showPreviewsSetting	var showPreviewsSetting: UNShowPreviewsSetting { get }
c:objc(cs)UNNotificationSettings(py)soundSetting	swift.property	soundSetting	UNNotificationSettings.soundSetting	var soundSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSettings(py)timeSensitiveSetting	swift.property	timeSensitiveSetting	UNNotificationSettings.timeSensitiveSetting	var timeSensitiveSetting: UNNotificationSetting { get }
c:objc(cs)UNNotificationSound	swift.class	UNNotificationSound	UNNotificationSound	class UNNotificationSound
c:objc(cs)UNNotificationSound(cm)criticalSoundNamed:	swift.type.method	criticalSoundNamed(_:)	UNNotificationSound.criticalSoundNamed(_:)	class func criticalSoundNamed(_ name: UNNotificationSoundName) -> Self
c:objc(cs)UNNotificationSound(cm)criticalSoundNamed:withAudioVolume:	swift.type.method	criticalSoundNamed(_:withAudioVolume:)	UNNotificationSound.criticalSoundNamed(_:withAudioVolume:)	class func criticalSoundNamed(_ name: UNNotificationSoundName, withAudioVolume volume: Float) -> Self
c:objc(cs)UNNotificationSound(cm)defaultCriticalSoundWithAudioVolume:	swift.type.method	defaultCriticalSound(withAudioVolume:)	UNNotificationSound.defaultCriticalSound(withAudioVolume:)	class func defaultCriticalSound(withAudioVolume volume: Float) -> Self
c:objc(cs)UNNotificationSound(cm)ringtoneSoundNamed:	swift.type.method	ringtoneSoundNamed(_:)	UNNotificationSound.ringtoneSoundNamed(_:)	class func ringtoneSoundNamed(_ name: UNNotificationSoundName) -> Self
c:objc(cs)UNNotificationSound(cm)soundNamed:	swift.init	init(named:)	UNNotificationSound.init(named:)	convenience init(named name: UNNotificationSoundName)
c:objc(cs)UNNotificationSound(cpy)defaultCriticalSound	swift.type.property	defaultCritical	UNNotificationSound.defaultCritical	@NSCopying class var defaultCritical: UNNotificationSound { get }
c:objc(cs)UNNotificationSound(cpy)defaultRingtoneSound	swift.type.property	defaultRingtone	UNNotificationSound.defaultRingtone	@NSCopying class var defaultRingtone: UNNotificationSound { get }
c:objc(cs)UNNotificationSound(cpy)defaultSound	swift.type.property	default	UNNotificationSound.default	@NSCopying class var `default`: UNNotificationSound { get }
c:objc(cs)UNNotificationTrigger	swift.class	UNNotificationTrigger	UNNotificationTrigger	class UNNotificationTrigger
c:objc(cs)UNNotificationTrigger(py)repeats	swift.property	repeats	UNNotificationTrigger.repeats	var repeats: Bool { get }
c:objc(cs)UNPushNotificationTrigger	swift.class	UNPushNotificationTrigger	UNPushNotificationTrigger	class UNPushNotificationTrigger
c:objc(cs)UNTextInputNotificationAction	swift.class	UNTextInputNotificationAction	UNTextInputNotificationAction	class UNTextInputNotificationAction
c:objc(cs)UNTextInputNotificationAction(cm)actionWithIdentifier:title:options:icon:textInputButtonTitle:textInputPlaceholder:	swift.init	init(identifier:title:options:icon:textInputButtonTitle:textInputPlaceholder:)	UNTextInputNotificationAction.init(identifier:title:options:icon:textInputButtonTitle:textInputPlaceholder:)	convenience init(identifier: String, title: String, options: UNNotificationActionOptions = [], icon: UNNotificationActionIcon?, textInputButtonTitle: String, textInputPlaceholder: String)
c:objc(cs)UNTextInputNotificationAction(cm)actionWithIdentifier:title:options:textInputButtonTitle:textInputPlaceholder:	swift.init	init(identifier:title:options:textInputButtonTitle:textInputPlaceholder:)	UNTextInputNotificationAction.init(identifier:title:options:textInputButtonTitle:textInputPlaceholder:)	convenience init(identifier: String, title: String, options: UNNotificationActionOptions = [], textInputButtonTitle: String, textInputPlaceholder: String)
c:objc(cs)UNTextInputNotificationAction(py)textInputButtonTitle	swift.property	textInputButtonTitle	UNTextInputNotificationAction.textInputButtonTitle	var textInputButtonTitle: String { get }
c:objc(cs)UNTextInputNotificationAction(py)textInputPlaceholder	swift.property	textInputPlaceholder	UNTextInputNotificationAction.textInputPlaceholder	var textInputPlaceholder: String { get }
c:objc(cs)UNTextInputNotificationResponse	swift.class	UNTextInputNotificationResponse	UNTextInputNotificationResponse	class UNTextInputNotificationResponse
c:objc(cs)UNTextInputNotificationResponse(py)userText	swift.property	userText	UNTextInputNotificationResponse.userText	var userText: String { get }
c:objc(cs)UNTimeIntervalNotificationTrigger	swift.class	UNTimeIntervalNotificationTrigger	UNTimeIntervalNotificationTrigger	class UNTimeIntervalNotificationTrigger
c:objc(cs)UNTimeIntervalNotificationTrigger(cm)triggerWithTimeInterval:repeats:	swift.init	init(timeInterval:repeats:)	UNTimeIntervalNotificationTrigger.init(timeInterval:repeats:)	convenience init(timeInterval: TimeInterval, repeats: Bool)
c:objc(cs)UNTimeIntervalNotificationTrigger(im)nextTriggerDate	swift.method	nextTriggerDate()	UNTimeIntervalNotificationTrigger.nextTriggerDate()	func nextTriggerDate() -> Date?
c:objc(cs)UNTimeIntervalNotificationTrigger(py)timeInterval	swift.property	timeInterval	UNTimeIntervalNotificationTrigger.timeInterval	var timeInterval: TimeInterval { get }
c:objc(cs)UNUserNotificationCenter	swift.class	UNUserNotificationCenter	UNUserNotificationCenter	class UNUserNotificationCenter
c:objc(cs)UNUserNotificationCenter(cm)currentNotificationCenter	swift.type.method	current()	UNUserNotificationCenter.current()	class func current() -> UNUserNotificationCenter
c:objc(cs)UNUserNotificationCenter(im)addNotificationRequest:withCompletionHandler:	swift.method	add(_:)	UNUserNotificationCenter.add(_:)	func add(_ request: UNNotificationRequest) async throws
c:objc(cs)UNUserNotificationCenter(im)getDeliveredNotificationsWithCompletionHandler:	swift.method	deliveredNotifications()	UNUserNotificationCenter.deliveredNotifications()	func deliveredNotifications() async -> [UNNotification]
c:objc(cs)UNUserNotificationCenter(im)getNotificationCategoriesWithCompletionHandler:	swift.method	getNotificationCategories(completionHandler:)	UNUserNotificationCenter.getNotificationCategories(completionHandler:)	func getNotificationCategories(completionHandler: @escaping (Set<UNNotificationCategory>) -> Void)
c:objc(cs)UNUserNotificationCenter(im)getNotificationSettingsWithCompletionHandler:	swift.method	getNotificationSettings(completionHandler:)	UNUserNotificationCenter.getNotificationSettings(completionHandler:)	func getNotificationSettings(completionHandler: @escaping (UNNotificationSettings) -> Void)
c:objc(cs)UNUserNotificationCenter(im)getPendingNotificationRequestsWithCompletionHandler:	swift.method	getPendingNotificationRequests(completionHandler:)	UNUserNotificationCenter.getPendingNotificationRequests(completionHandler:)	func getPendingNotificationRequests(completionHandler: @escaping ([UNNotificationRequest]) -> Void)
c:objc(cs)UNUserNotificationCenter(im)removeAllDeliveredNotifications	swift.method	removeAllDeliveredNotifications()	UNUserNotificationCenter.removeAllDeliveredNotifications()	func removeAllDeliveredNotifications()
c:objc(cs)UNUserNotificationCenter(im)removeAllPendingNotificationRequests	swift.method	removeAllPendingNotificationRequests()	UNUserNotificationCenter.removeAllPendingNotificationRequests()	func removeAllPendingNotificationRequests()
c:objc(cs)UNUserNotificationCenter(im)removeDeliveredNotificationsWithIdentifiers:	swift.method	removeDeliveredNotifications(withIdentifiers:)	UNUserNotificationCenter.removeDeliveredNotifications(withIdentifiers:)	func removeDeliveredNotifications(withIdentifiers identifiers: [String])
c:objc(cs)UNUserNotificationCenter(im)removePendingNotificationRequestsWithIdentifiers:	swift.method	removePendingNotificationRequests(withIdentifiers:)	UNUserNotificationCenter.removePendingNotificationRequests(withIdentifiers:)	func removePendingNotificationRequests(withIdentifiers identifiers: [String])
c:objc(cs)UNUserNotificationCenter(im)requestAuthorizationWithOptions:completionHandler:	swift.method	requestAuthorization(options:)	UNUserNotificationCenter.requestAuthorization(options:)	func requestAuthorization(options: UNAuthorizationOptions = []) async throws -> Bool
c:objc(cs)UNUserNotificationCenter(im)setBadgeCount:withCompletionHandler:	swift.method	setBadgeCount(_:)	UNUserNotificationCenter.setBadgeCount(_:)	func setBadgeCount(_ newBadgeCount: Int) async throws
c:objc(cs)UNUserNotificationCenter(im)setNotificationCategories:	swift.method	setNotificationCategories(_:)	UNUserNotificationCenter.setNotificationCategories(_:)	func setNotificationCategories(_ categories: Set<UNNotificationCategory>)
c:objc(cs)UNUserNotificationCenter(py)delegate	swift.property	delegate	UNUserNotificationCenter.delegate	weak var delegate: (any UNUserNotificationCenterDelegate)? { get set }
c:objc(cs)UNUserNotificationCenter(py)supportsContentExtensions	swift.property	supportsContentExtensions	UNUserNotificationCenter.supportsContentExtensions	var supportsContentExtensions: Bool { get }
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotification	swift.init	init(coder:)	UNNotification.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationAction	swift.init	init(coder:)	UNNotificationAction.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationActionIcon	swift.init	init(coder:)	UNNotificationActionIcon.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationAttachment	swift.init	init(coder:)	UNNotificationAttachment.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationCategory	swift.init	init(coder:)	UNNotificationCategory.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationContent	swift.init	init(coder:)	UNNotificationContent.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationRequest	swift.init	init(coder:)	UNNotificationRequest.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationResponse	swift.init	init(coder:)	UNNotificationResponse.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationSettings	swift.init	init(coder:)	UNNotificationSettings.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationSound	swift.init	init(coder:)	UNNotificationSound.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)UNNotificationTrigger	swift.init	init(coder:)	UNNotificationTrigger.init(coder:)	init?(coder: NSCoder)
c:objc(pl)UNNotificationContentProviding	swift.protocol	UNNotificationContentProviding	UNNotificationContentProviding	protocol UNNotificationContentProviding : NSObjectProtocol
c:objc(pl)UNUserNotificationCenterDelegate	swift.protocol	UNUserNotificationCenterDelegate	UNUserNotificationCenterDelegate	protocol UNUserNotificationCenterDelegate : NSObjectProtocol
c:objc(pl)UNUserNotificationCenterDelegate(im)userNotificationCenter:didReceiveNotificationResponse:withCompletionHandler:	swift.method	userNotificationCenter(_:didReceive:)	UNUserNotificationCenterDelegate.userNotificationCenter(_:didReceive:)	optional func userNotificationCenter(_ center: UNUserNotificationCenter, didReceive response: UNNotificationResponse) async
c:objc(pl)UNUserNotificationCenterDelegate(im)userNotificationCenter:openSettingsForNotification:	swift.method	userNotificationCenter(_:openSettingsFor:)	UNUserNotificationCenterDelegate.userNotificationCenter(_:openSettingsFor:)	optional func userNotificationCenter(_ center: UNUserNotificationCenter, openSettingsFor notification: UNNotification?)
c:objc(pl)UNUserNotificationCenterDelegate(im)userNotificationCenter:willPresentNotification:withCompletionHandler:	swift.method	userNotificationCenter(_:willPresent:)	UNUserNotificationCenterDelegate.userNotificationCenter(_:willPresent:)	optional func userNotificationCenter(_ center: UNUserNotificationCenter, willPresent notification: UNNotification) async -> UNNotificationPresentationOptions
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::c:@E@UNErrorCode	swift.type.property	errorDomain	UNError.errorDomain	static var errorDomain: String { get }
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	errorUserInfo	UNError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation13CustomNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	errorCode	UNError.errorCode	var errorCode: Int { get }
s:10Foundation18_ErrorCodeProtocolPAAE2teoiySbx_s0B0_ptFZ::SYNTHESIZED::c:@E@UNErrorCode	swift.func.op	~=(_:_:)	UNError.Code.~=(_:_:)	static func ~= (match: Self, error: any Error) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	errorUserInfo	UNError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@E@UNErrorCode	swift.func.op	==(_:_:)	UNError.==(_:_:)	static func == (lhs: Self, rhs: Self) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE4code4CodeQzvp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	code	UNError.code	var code: Self.Code { get }
s:10Foundation21_BridgedStoredNSErrorPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNErrorCode	swift.method	hash(into:)	UNError.hash(into:)	func hash(into hasher: inout Hasher)
s:10Foundation21_BridgedStoredNSErrorPAAE8userInfoSDySSypGvp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	userInfo	UNError.userInfo	var userInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	errorCode	UNError.errorCode	var errorCode: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9hashValueSivp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	hashValue	UNError.hashValue	var hashValue: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE_8userInfox4CodeQz_SDySSypGtcfc::SYNTHESIZED::c:@E@UNErrorCode	swift.init	init(_:userInfo:)	UNError.init(_:userInfo:)	init(_ code: Self.Code, userInfo: [String : Any] = [:])
s:SC11UNErrorCodeLeV	swift.struct	UNError	UNError	struct UNError
s:SC11UNErrorCodeLeV11errorDomainSSvpZ	swift.type.property	errorDomain	UNError.errorDomain	static var errorDomain: String { get }
s:SC11UNErrorCodeLeV17attachmentCorruptSoAAVvpZ	swift.type.property	attachmentCorrupt	UNError.attachmentCorrupt	static var attachmentCorrupt: UNError.Code { get }
s:SC11UNErrorCodeLeV17badgeInputInvalidSoAAVvpZ	swift.type.property	badgeInputInvalid	UNError.badgeInputInvalid	static var badgeInputInvalid: UNError.Code { get }
s:SC11UNErrorCodeLeV20attachmentInvalidURLSoAAVvpZ	swift.type.property	attachmentInvalidURL	UNError.attachmentInvalidURL	static var attachmentInvalidURL: UNError.Code { get }
s:SC11UNErrorCodeLeV23contentProvidingInvalidSoAAVvpZ	swift.type.property	contentProvidingInvalid	UNError.contentProvidingInvalid	static var contentProvidingInvalid: UNError.Code { get }
s:SC11UNErrorCodeLeV23notificationsNotAllowedSoAAVvpZ	swift.type.property	notificationsNotAllowed	UNError.notificationsNotAllowed	static var notificationsNotAllowed: UNError.Code { get }
s:SC11UNErrorCodeLeV24attachmentNotInDataStoreSoAAVvpZ	swift.type.property	attachmentNotInDataStore	UNError.attachmentNotInDataStore	static var attachmentNotInDataStore: UNError.Code { get }
s:SC11UNErrorCodeLeV25attachmentInvalidFileSizeSoAAVvpZ	swift.type.property	attachmentInvalidFileSize	UNError.attachmentInvalidFileSize	static var attachmentInvalidFileSize: UNError.Code { get }
s:SC11UNErrorCodeLeV25notificationInvalidNoDateSoAAVvpZ	swift.type.property	notificationInvalidNoDate	UNError.notificationInvalidNoDate	static var notificationInvalidNoDate: UNError.Code { get }
s:SC11UNErrorCodeLeV26attachmentUnrecognizedTypeSoAAVvpZ	swift.type.property	attachmentUnrecognizedType	UNError.attachmentUnrecognizedType	static var attachmentUnrecognizedType: UNError.Code { get }
s:SC11UNErrorCodeLeV28notificationInvalidNoContentSoAAVvpZ	swift.type.property	notificationInvalidNoContent	UNError.notificationInvalidNoContent	static var notificationInvalidNoContent: UNError.Code { get }
s:SC11UNErrorCodeLeV32contentProvidingObjectNotAllowedSoAAVvpZ	swift.type.property	contentProvidingObjectNotAllowed	UNError.contentProvidingObjectNotAllowed	static var contentProvidingObjectNotAllowed: UNError.Code { get }
s:SC11UNErrorCodeLeV33attachmentMoveIntoDataStoreFailedSoAAVvpZ	swift.type.property	attachmentMoveIntoDataStoreFailed	UNError.attachmentMoveIntoDataStoreFailed	static var attachmentMoveIntoDataStoreFailed: UNError.Code { get }
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNAlertStyle	swift.func.op	!=(_:_:)	UNAlertStyle.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.func.op	!=(_:_:)	UNAuthorizationOptions.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNAuthorizationStatus	swift.func.op	!=(_:_:)	UNAuthorizationStatus.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNErrorCode	swift.func.op	!=(_:_:)	UNError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.func.op	!=(_:_:)	UNNotificationActionOptions.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.func.op	!=(_:_:)	UNNotificationCategoryOptions.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNNotificationInterruptionLevel	swift.func.op	!=(_:_:)	UNNotificationInterruptionLevel.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.func.op	!=(_:_:)	UNNotificationPresentationOptions.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNNotificationSetting	swift.func.op	!=(_:_:)	UNNotificationSetting.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@UNShowPreviewsSetting	swift.func.op	!=(_:_:)	UNShowPreviewsSetting.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@T@UNNotificationSoundName	swift.func.op	!=(_:_:)	UNNotificationSoundName.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNAlertStyle	swift.property	hashValue	UNAlertStyle.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNAuthorizationStatus	swift.property	hashValue	UNAuthorizationStatus.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNErrorCode	swift.property	hashValue	UNError.Code.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNNotificationInterruptionLevel	swift.property	hashValue	UNNotificationInterruptionLevel.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNNotificationSetting	swift.property	hashValue	UNNotificationSetting.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@UNShowPreviewsSetting	swift.property	hashValue	UNShowPreviewsSetting.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNAlertStyle	swift.method	hash(into:)	UNAlertStyle.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNAuthorizationStatus	swift.method	hash(into:)	UNAuthorizationStatus.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNErrorCode	swift.method	hash(into:)	UNError.Code.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNNotificationInterruptionLevel	swift.method	hash(into:)	UNNotificationInterruptionLevel.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNNotificationSetting	swift.method	hash(into:)	UNNotificationSetting.hash(into:)	func hash(into hasher: inout Hasher)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@UNShowPreviewsSetting	swift.method	hash(into:)	UNShowPreviewsSetting.hash(into:)	func hash(into hasher: inout Hasher)
s:So11UNErrorCodeV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	UNError.Code.init(rawValue:)	init?(rawValue: Int)
s:So12UNAlertStyleV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	UNAlertStyle.init(rawValue:)	init?(rawValue: Int)
s:So21UNAuthorizationStatusV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	UNAuthorizationStatus.init(rawValue:)	init?(rawValue: Int)
s:So21UNNotificationSettingV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	UNNotificationSetting.init(rawValue:)	init?(rawValue: Int)
s:So21UNShowPreviewsSettingV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	UNShowPreviewsSetting.init(rawValue:)	init?(rawValue: Int)
s:So22UNAuthorizationOptionsV8rawValueABSu_tcfc	swift.init	init(rawValue:)	UNAuthorizationOptions.init(rawValue:)	init(rawValue: UInt)
s:So23UNNotificationSoundNamea8rawValueABSS_tcfc	swift.init	init(rawValue:)	UNNotificationSoundName.init(rawValue:)	init(rawValue: String)
s:So23UNNotificationSoundNameayABSScfc	swift.init	init(_:)	UNNotificationSoundName.init(_:)	init(_ rawValue: String)
s:So27UNNotificationActionOptionsV8rawValueABSu_tcfc	swift.init	init(rawValue:)	UNNotificationActionOptions.init(rawValue:)	init(rawValue: UInt)
s:So29UNNotificationCategoryOptionsV8rawValueABSu_tcfc	swift.init	init(rawValue:)	UNNotificationCategoryOptions.init(rawValue:)	init(rawValue: UInt)
s:So31UNNotificationInterruptionLevelV8rawValueABSgSu_tcfc	swift.init	init(rawValue:)	UNNotificationInterruptionLevel.init(rawValue:)	init?(rawValue: UInt)
s:So33UNNotificationPresentationOptionsV8rawValueABSu_tcfc	swift.init	init(rawValue:)	UNNotificationPresentationOptions.init(rawValue:)	init(rawValue: UInt)
s:s10SetAlgebraPs7ElementQz012ArrayLiteralC0RtzrlE05arrayE0xAFd_tcfc::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.init	init(arrayLiteral:)	UNAuthorizationOptions.init(arrayLiteral:)	init(arrayLiteral: Self.Element...)
s:s10SetAlgebraPs7ElementQz012ArrayLiteralC0RtzrlE05arrayE0xAFd_tcfc::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.init	init(arrayLiteral:)	UNNotificationActionOptions.init(arrayLiteral:)	init(arrayLiteral: Self.Element...)
s:s10SetAlgebraPs7ElementQz012ArrayLiteralC0RtzrlE05arrayE0xAFd_tcfc::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.init	init(arrayLiteral:)	UNNotificationCategoryOptions.init(arrayLiteral:)	init(arrayLiteral: Self.Element...)
s:s10SetAlgebraPs7ElementQz012ArrayLiteralC0RtzrlE05arrayE0xAFd_tcfc::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.init	init(arrayLiteral:)	UNNotificationPresentationOptions.init(arrayLiteral:)	init(arrayLiteral: Self.Element...)
s:s10SetAlgebraPsE10isDisjoint4withSbx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	isDisjoint(with:)	UNAuthorizationOptions.isDisjoint(with:)	func isDisjoint(with other: Self) -> Bool
s:s10SetAlgebraPsE10isDisjoint4withSbx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	isDisjoint(with:)	UNNotificationActionOptions.isDisjoint(with:)	func isDisjoint(with other: Self) -> Bool
s:s10SetAlgebraPsE10isDisjoint4withSbx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	isDisjoint(with:)	UNNotificationCategoryOptions.isDisjoint(with:)	func isDisjoint(with other: Self) -> Bool
s:s10SetAlgebraPsE10isDisjoint4withSbx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	isDisjoint(with:)	UNNotificationPresentationOptions.isDisjoint(with:)	func isDisjoint(with other: Self) -> Bool
s:s10SetAlgebraPsE10isSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	isSuperset(of:)	UNAuthorizationOptions.isSuperset(of:)	func isSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE10isSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationActionOptions	swift.method	isSuperset(of:)	UNNotificationActionOptions.isSuperset(of:)	func isSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE10isSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationCategoryOptions	swift.method	isSuperset(of:)	UNNotificationCategoryOptions.isSuperset(of:)	func isSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE10isSuperset2ofSbx_tF::SYNTHESIZED::c:@E@UNNotificationPresentationOptions	swift.method	isSuperset(of:)	UNNotificationPresentationOptions.isSuperset(of:)	func isSuperset(of other: Self) -> Bool
s:s10SetAlgebraPsE11subtractingyxxF::SYNTHESIZED::c:@E@UNAuthorizationOptions	swift.method	subtracting(_:)	UNAuthorizationOptions.subtracting(_:)	func subtracting(_ other: Self) -> Self
