precise	kind	title	path	declaration
c:objc(cs)GKBehavior(im)objectAtIndexedSubscript:	swift.subscript	subscript(_:)	GKBehavior.subscript(_:)	subscript(idx: Int) -> GKGoal { get }
c:objc(cs)GKBehavior(im)objectForKeyedSubscript:	swift.subscript	subscript(_:)	GKBehavior.subscript(_:)	subscript(goal: GKGoal) -> NSNumber! { get set }
c:objc(cs)GKBehavior(im)removeAllGoals	swift.method	removeAllGoals()	GKBehavior.removeAllGoals()	func removeAllGoals()
c:objc(cs)GKBehavior(im)removeGoal:	swift.method	remove(_:)	GKBehavior.remove(_:)	func remove(_ goal: GKGoal)
c:objc(cs)GKBehavior(im)setWeight:forGoal:	swift.method	setWeight(_:for:)	GKBehavior.setWeight(_:for:)	func setWeight(_ weight: Float, for goal: GKGoal)
c:objc(cs)GKBehavior(im)weightForGoal:	swift.method	weight(for:)	GKBehavior.weight(for:)	func weight(for goal: GKGoal) -> Float
c:objc(cs)GKBehavior(py)goalCount	swift.property	goalCount	GKBehavior.goalCount	var goalCount: Int { get }
c:objc(cs)GKBillowNoiseSource	swift.class	GKBillowNoiseSource	GKBillowNoiseSource	class GKBillowNoiseSource
c:objc(cs)GKBillowNoiseSource(im)initWithFrequency:octaveCount:persistence:lacunarity:seed:	swift.init	init(frequency:octaveCount:persistence:lacunarity:seed:)	GKBillowNoiseSource.init(frequency:octaveCount:persistence:lacunarity:seed:)	init(frequency: Double, octaveCount: Int, persistence: Double, lacunarity: Double, seed: Int32)
c:objc(cs)GKBillowNoiseSource(py)persistence	swift.property	persistence	GKBillowNoiseSource.persistence	var persistence: Double { get set }
c:objc(cs)GKCheckerboardNoiseSource	swift.class	GKCheckerboardNoiseSource	GKCheckerboardNoiseSource	class GKCheckerboardNoiseSource
c:objc(cs)GKCheckerboardNoiseSource(cm)checkerboardNoiseWithSquareSize:	swift.type.method	checkerboardNoise(withSquareSize:)	GKCheckerboardNoiseSource.checkerboardNoise(withSquareSize:)	class func checkerboardNoise(withSquareSize squareSize: Double) -> Self
