precise	kind	title	path	declaration
c:@E@VNGenerateOpticalFlowRequestComputationAccuracy@VNGenerateOpticalFlowRequestComputationAccuracyVeryHigh	swift.enum.case	VNGenerateOpticalFlowRequest.ComputationAccuracy.veryHigh	VNGenerateOpticalFlowRequest.ComputationAccuracy.veryHigh	case veryHigh
c:@E@VNGeneratePersonSegmentationRequestQualityLevel	swift.enum	VNGeneratePersonSegmentationRequest.QualityLevel	VNGeneratePersonSegmentationRequest.QualityLevel	enum QualityLevel
c:@E@VNGeneratePersonSegmentationRequestQualityLevel@VNGeneratePersonSegmentationRequestQualityLevelAccurate	swift.enum.case	VNGeneratePersonSegmentationRequest.QualityLevel.accurate	VNGeneratePersonSegmentationRequest.QualityLevel.accurate	case accurate
c:@E@VNGeneratePersonSegmentationRequestQualityLevel@VNGeneratePersonSegmentationRequestQualityLevelBalanced	swift.enum.case	VNGeneratePersonSegmentationRequest.QualityLevel.balanced	VNGeneratePersonSegmentationRequest.QualityLevel.balanced	case balanced
c:@E@VNGeneratePersonSegmentationRequestQualityLevel@VNGeneratePersonSegmentationRequestQualityLevelFast	swift.enum.case	VNGeneratePersonSegmentationRequest.QualityLevel.fast	VNGeneratePersonSegmentationRequest.QualityLevel.fast	case fast
c:@E@VNHumanBodyPose3DObservationHeightEstimation	swift.enum	VNHumanBodyPose3DObservation.HeightEstimation	VNHumanBodyPose3DObservation.HeightEstimation	enum HeightEstimation
c:@E@VNHumanBodyPose3DObservationHeightEstimation@VNHumanBodyPose3DObservationHeightEstimationMeasured	swift.enum.case	VNHumanBodyPose3DObservation.HeightEstimation.measured	VNHumanBodyPose3DObservation.HeightEstimation.measured	case measured
c:@E@VNHumanBodyPose3DObservationHeightEstimation@VNHumanBodyPose3DObservationHeightEstimationReference	swift.enum.case	VNHumanBodyPose3DObservation.HeightEstimation.reference	VNHumanBodyPose3DObservation.HeightEstimation.reference	case reference
c:@E@VNImageCropAndScaleOption	swift.enum	VNImageCropAndScaleOption	VNImageCropAndScaleOption	enum VNImageCropAndScaleOption
c:@E@VNImageCropAndScaleOption@VNImageCropAndScaleOptionCenterCrop	swift.enum.case	VNImageCropAndScaleOption.centerCrop	VNImageCropAndScaleOption.centerCrop	case centerCrop
c:@E@VNImageCropAndScaleOption@VNImageCropAndScaleOptionScaleFill	swift.enum.case	VNImageCropAndScaleOption.scaleFill	VNImageCropAndScaleOption.scaleFill	case scaleFill
c:@E@VNImageCropAndScaleOption@VNImageCropAndScaleOptionScaleFillRotate90CCW	swift.enum.case	VNImageCropAndScaleOption.scaleFillRotate90CCW	VNImageCropAndScaleOption.scaleFillRotate90CCW	case scaleFillRotate90CCW
c:@E@VNImageCropAndScaleOption@VNImageCropAndScaleOptionScaleFit	swift.enum.case	VNImageCropAndScaleOption.scaleFit	VNImageCropAndScaleOption.scaleFit	case scaleFit
c:@E@VNImageCropAndScaleOption@VNImageCropAndScaleOptionScaleFitRotate90CCW	swift.enum.case	VNImageCropAndScaleOption.scaleFitRotate90CCW	VNImageCropAndScaleOption.scaleFitRotate90CCW	case scaleFitRotate90CCW
c:@E@VNPointsClassification	swift.enum	VNPointsClassification	VNPointsClassification	@frozen enum VNPointsClassification
c:@E@VNPointsClassification@VNPointsClassificationClosedPath	swift.enum.case	VNPointsClassification.closedPath	VNPointsClassification.closedPath	case closedPath
c:@E@VNPointsClassification@VNPointsClassificationDisconnected	swift.enum.case	VNPointsClassification.disconnected	VNPointsClassification.disconnected	case disconnected
c:@E@VNPointsClassification@VNPointsClassificationOpenPath	swift.enum.case	VNPointsClassification.openPath	VNPointsClassification.openPath	case openPath
c:@E@VNRequestFaceLandmarksConstellation	swift.enum	VNRequestFaceLandmarksConstellation	VNRequestFaceLandmarksConstellation	enum VNRequestFaceLandmarksConstellation
c:@E@VNRequestFaceLandmarksConstellation@VNRequestFaceLandmarksConstellation65Points	swift.enum.case	VNRequestFaceLandmarksConstellation.constellation65Points	VNRequestFaceLandmarksConstellation.constellation65Points	case constellation65Points
c:@E@VNRequestFaceLandmarksConstellation@VNRequestFaceLandmarksConstellation76Points	swift.enum.case	VNRequestFaceLandmarksConstellation.constellation76Points	VNRequestFaceLandmarksConstellation.constellation76Points	case constellation76Points
c:@E@VNRequestFaceLandmarksConstellation@VNRequestFaceLandmarksConstellationNotDefined	swift.enum.case	VNRequestFaceLandmarksConstellation.constellationNotDefined	VNRequestFaceLandmarksConstellation.constellationNotDefined	case constellationNotDefined
c:@E@VNRequestTextRecognitionLevel	swift.enum	VNRequestTextRecognitionLevel	VNRequestTextRecognitionLevel	enum VNRequestTextRecognitionLevel
c:@E@VNRequestTextRecognitionLevel@VNRequestTextRecognitionLevelAccurate	swift.enum.case	VNRequestTextRecognitionLevel.accurate	VNRequestTextRecognitionLevel.accurate	case accurate
c:@E@VNRequestTextRecognitionLevel@VNRequestTextRecognitionLevelFast	swift.enum.case	VNRequestTextRecognitionLevel.fast	VNRequestTextRecognitionLevel.fast	case fast
c:@E@VNRequestTrackingLevel	swift.enum	VNRequestTrackingLevel	VNRequestTrackingLevel	enum VNRequestTrackingLevel
c:@E@VNRequestTrackingLevel@VNRequestTrackingLevelAccurate	swift.enum.case	VNRequestTrackingLevel.accurate	VNRequestTrackingLevel.accurate	case accurate
c:@E@VNRequestTrackingLevel@VNRequestTrackingLevelFast	swift.enum.case	VNRequestTrackingLevel.fast	VNRequestTrackingLevel.fast	case fast
c:@E@VNTrackOpticalFlowRequestComputationAccuracy	swift.enum	VNTrackOpticalFlowRequest.ComputationAccuracy	VNTrackOpticalFlowRequest.ComputationAccuracy	enum ComputationAccuracy
c:@E@VNTrackOpticalFlowRequestComputationAccuracy@VNTrackOpticalFlowRequestComputationAccuracyHigh	swift.enum.case	VNTrackOpticalFlowRequest.ComputationAccuracy.high	VNTrackOpticalFlowRequest.ComputationAccuracy.high	case high
c:@E@VNTrackOpticalFlowRequestComputationAccuracy@VNTrackOpticalFlowRequestComputationAccuracyLow	swift.enum.case	VNTrackOpticalFlowRequest.ComputationAccuracy.low	VNTrackOpticalFlowRequest.ComputationAccuracy.low	case low
c:@E@VNTrackOpticalFlowRequestComputationAccuracy@VNTrackOpticalFlowRequestComputationAccuracyMedium	swift.enum.case	VNTrackOpticalFlowRequest.ComputationAccuracy.medium	VNTrackOpticalFlowRequest.ComputationAccuracy.medium	case medium
c:@E@VNTrackOpticalFlowRequestComputationAccuracy@VNTrackOpticalFlowRequestComputationAccuracyVeryHigh	swift.enum.case	VNTrackOpticalFlowRequest.ComputationAccuracy.veryHigh	VNTrackOpticalFlowRequest.ComputationAccuracy.veryHigh	case veryHigh
c:@F@VNElementTypeSize	swift.func	VNElementTypeSize(_:)	VNElementTypeSize(_:)	func VNElementTypeSize(_ elementType: VNElementType) -> Int
c:@F@VNImagePointForFaceLandmarkPoint	swift.func	VNImagePointForFaceLandmarkPoint(_:_:_:_:)	VNImagePointForFaceLandmarkPoint(_:_:_:_:)	func VNImagePointForFaceLandmarkPoint(_ faceLandmarkPoint: vector_float2, _ faceBoundingBox: CGRect, _ imageWidth: Int, _ imageHeight: Int) -> CGPoint
