precise	kind	title	path	declaration
c:@kUTTypePlainText	swift.var	kUTTypePlainText	kUTTypePlainText	let kUTTypePlainText: CFString
c:@kUTTypePlaylist	swift.var	kUTTypePlaylist	kUTTypePlaylist	let kUTTypePlaylist: CFString
c:@kUTTypePluginBundle	swift.var	kUTTypePluginBundle	kUTTypePluginBundle	let kUTTypePluginBundle: CFString
c:@kUTTypePresentation	swift.var	kUTTypePresentation	kUTTypePresentation	let kUTTypePresentation: CFString
c:@kUTTypePropertyList	swift.var	kUTTypePropertyList	kUTTypePropertyList	let kUTTypePropertyList: CFString
c:@kUTTypePythonScript	swift.var	kUTTypePythonScript	kUTTypePythonScript	let kUTTypePythonScript: CFString
c:@kUTTypeQuickLookGenerator	swift.var	kUTTypeQuickLookGenerator	kUTTypeQuickLookGenerator	let kUTTypeQuickLookGenerator: CFString
c:@kUTTypeQuickTimeImage	swift.var	kUTTypeQuickTimeImage	kUTTypeQuickTimeImage	let kUTTypeQuickTimeImage: CFString
c:@kUTTypeQuickTimeMovie	swift.var	kUTTypeQuickTimeMovie	kUTTypeQuickTimeMovie	let kUTTypeQuickTimeMovie: CFString
c:@kUTTypeRTF	swift.var	kUTTypeRTF	kUTTypeRTF	let kUTTypeRTF: CFString
c:@kUTTypeRTFD	swift.var	kUTTypeRTFD	kUTTypeRTFD	let kUTTypeRTFD: CFString
c:@kUTTypeRawImage	swift.var	kUTTypeRawImage	kUTTypeRawImage	let kUTTypeRawImage: CFString
c:@kUTTypeReferenceURLKey	swift.var	kUTTypeReferenceURLKey	kUTTypeReferenceURLKey	let kUTTypeReferenceURLKey: CFString
c:@kUTTypeResolvable	swift.var	kUTTypeResolvable	kUTTypeResolvable	let kUTTypeResolvable: CFString
c:@kUTTypeRubyScript	swift.var	kUTTypeRubyScript	kUTTypeRubyScript	let kUTTypeRubyScript: CFString
c:@kUTTypeScalableVectorGraphics	swift.var	kUTTypeScalableVectorGraphics	kUTTypeScalableVectorGraphics	let kUTTypeScalableVectorGraphics: CFString
c:@kUTTypeScript	swift.var	kUTTypeScript	kUTTypeScript	let kUTTypeScript: CFString
c:@kUTTypeShellScript	swift.var	kUTTypeShellScript	kUTTypeShellScript	let kUTTypeShellScript: CFString
c:@kUTTypeSourceCode	swift.var	kUTTypeSourceCode	kUTTypeSourceCode	let kUTTypeSourceCode: CFString
c:@kUTTypeSpotlightImporter	swift.var	kUTTypeSpotlightImporter	kUTTypeSpotlightImporter	let kUTTypeSpotlightImporter: CFString
c:@kUTTypeSpreadsheet	swift.var	kUTTypeSpreadsheet	kUTTypeSpreadsheet	let kUTTypeSpreadsheet: CFString
c:@kUTTypeSwiftSource	swift.var	kUTTypeSwiftSource	kUTTypeSwiftSource	let kUTTypeSwiftSource: CFString
c:@kUTTypeSymLink	swift.var	kUTTypeSymLink	kUTTypeSymLink	let kUTTypeSymLink: CFString
c:@kUTTypeSystemPreferencesPane	swift.var	kUTTypeSystemPreferencesPane	kUTTypeSystemPreferencesPane	let kUTTypeSystemPreferencesPane: CFString
c:@kUTTypeTIFF	swift.var	kUTTypeTIFF	kUTTypeTIFF	let kUTTypeTIFF: CFString
c:@kUTTypeTXNTextAndMultimediaData	swift.var	kUTTypeTXNTextAndMultimediaData	kUTTypeTXNTextAndMultimediaData	let kUTTypeTXNTextAndMultimediaData: CFString
