precise	kind	title	path	declaration
s:s5ErrorP10FoundationE20localizedDescriptionSSvp::SYNTHESIZED::c:@E@QLThumbnailError	swift.property	localizedDescription	QLThumbnailError.localizedDescription	var localizedDescription: String { get }
s:s9OptionSetPs7ElementQzRszrlE6insertySb8inserted_x17memberAfterInserttxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	insert(_:)	QLThumbnailGenerator.Request.RepresentationTypes.insert(_:)	@discardableResult mutating func insert(_ newMember: Self.Element) -> (inserted: Bool, memberAfterInsert: Self.Element)
s:s9OptionSetPs7ElementQzRszrlE6removeyxSgxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	remove(_:)	QLThumbnailGenerator.Request.RepresentationTypes.remove(_:)	@discardableResult mutating func remove(_ member: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE6update4withxSgx_tF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	update(with:)	QLThumbnailGenerator.Request.RepresentationTypes.update(with:)	@discardableResult mutating func update(with newMember: Self.Element) -> Self.Element?
s:s9OptionSetPs7ElementQzRszrlE8containsySbxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	contains(_:)	QLThumbnailGenerator.Request.RepresentationTypes.contains(_:)	func contains(_ member: Self) -> Bool
s:s9OptionSetPsE12intersectionyxxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	intersection(_:)	QLThumbnailGenerator.Request.RepresentationTypes.intersection(_:)	func intersection(_ other: Self) -> Self
s:s9OptionSetPsE19symmetricDifferenceyxxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	symmetricDifference(_:)	QLThumbnailGenerator.Request.RepresentationTypes.symmetricDifference(_:)	func symmetricDifference(_ other: Self) -> Self
s:s9OptionSetPsE5unionyxxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	union(_:)	QLThumbnailGenerator.Request.RepresentationTypes.union(_:)	func union(_ other: Self) -> Self
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE16formIntersectionyyxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	formIntersection(_:)	QLThumbnailGenerator.Request.RepresentationTypes.formIntersection(_:)	mutating func formIntersection(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE23formSymmetricDifferenceyyxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	formSymmetricDifference(_:)	QLThumbnailGenerator.Request.RepresentationTypes.formSymmetricDifference(_:)	mutating func formSymmetricDifference(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlE9formUnionyyxF::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.method	formUnion(_:)	QLThumbnailGenerator.Request.RepresentationTypes.formUnion(_:)	mutating func formUnion(_ other: Self)
s:s9OptionSetPss17FixedWidthInteger8RawValueRpzrlExycfc::SYNTHESIZED::c:@E@QLThumbnailGenerationRequestRepresentationTypes	swift.init	init()	QLThumbnailGenerator.Request.RepresentationTypes.init()	init()
