precise	kind	title	path	declaration
c:@SHMediaItemISRC	swift.type.property	ISRC	SHMediaItemProperty.ISRC	static let ISRC: SHMediaItemProperty
c:@SHMediaItemMatchOffset	swift.type.property	matchOffset	SHMediaItemProperty.matchOffset	static let matchOffset: SHMediaItemProperty
c:@SHMediaItemShazamID	swift.type.property	shazamID	SHMediaItemProperty.shazamID	static let shazamID: SHMediaItemProperty
c:@SHMediaItemSubtitle	swift.type.property	subtitle	SHMediaItemProperty.subtitle	static let subtitle: SHMediaItemProperty
c:@SHMediaItemTitle	swift.type.property	title	SHMediaItemProperty.title	static let title: SHMediaItemProperty
c:@SHMediaItemVideoURL	swift.type.property	videoURL	SHMediaItemProperty.videoURL	static let videoURL: SHMediaItemProperty
c:@SHMediaItemWebURL	swift.type.property	webURL	SHMediaItemProperty.webURL	static let webURL: SHMediaItemProperty
c:@T@SHMediaItemProperty	swift.struct	SHMediaItemProperty	SHMediaItemProperty	struct SHMediaItemProperty
c:objc(cs)SHCatalog	swift.class	SHCatalog	SHCatalog	class SHCatalog
c:objc(cs)SHCatalog(py)maximumQuerySignatureDuration	swift.property	maximumQuerySignatureDuration	SHCatalog.maximumQuerySignatureDuration	var maximumQuerySignatureDuration: TimeInterval { get }
c:objc(cs)SHCatalog(py)minimumQuerySignatureDuration	swift.property	minimumQuerySignatureDuration	SHCatalog.minimumQuerySignatureDuration	var minimumQuerySignatureDuration: TimeInterval { get }
c:objc(cs)SHCustomCatalog	swift.class	SHCustomCatalog	SHCustomCatalog	class SHCustomCatalog
c:objc(cs)SHCustomCatalog(im)addCustomCatalogFromURL:error:	swift.method	add(from:)	SHCustomCatalog.add(from:)	func add(from customCatalogURL: URL) throws
c:objc(cs)SHCustomCatalog(im)addReferenceSignature:representingMediaItems:error:	swift.method	addReferenceSignature(_:representing:)	SHCustomCatalog.addReferenceSignature(_:representing:)	func addReferenceSignature(_ signature: SHSignature, representing mediaItems: [SHMediaItem]) throws
c:objc(cs)SHCustomCatalog(im)init	swift.init	init()	SHCustomCatalog.init()	init()
c:objc(cs)SHCustomCatalog(im)initWithDataRepresentation:error:	swift.init	init(dataRepresentation:)	SHCustomCatalog.init(dataRepresentation:)	init(dataRepresentation: Data) throws
c:objc(cs)SHCustomCatalog(im)writeToURL:error:	swift.method	write(to:)	SHCustomCatalog.write(to:)	func write(to destinationURL: URL) throws
c:objc(cs)SHCustomCatalog(py)dataRepresentation	swift.property	dataRepresentation	SHCustomCatalog.dataRepresentation	var dataRepresentation: Data { get }
c:objc(cs)SHMatch	swift.class	SHMatch	SHMatch	class SHMatch
c:objc(cs)SHMatch(py)mediaItems	swift.property	mediaItems	SHMatch.mediaItems	var mediaItems: [SHMatchedMediaItem] { get }
c:objc(cs)SHMatch(py)querySignature	swift.property	querySignature	SHMatch.querySignature	var querySignature: SHSignature { get }
c:objc(cs)SHMatchedMediaItem	swift.class	SHMatchedMediaItem	SHMatchedMediaItem	class SHMatchedMediaItem
c:objc(cs)SHMatchedMediaItem(py)confidence	swift.property	confidence	SHMatchedMediaItem.confidence	var confidence: Float { get }
c:objc(cs)SHMatchedMediaItem(py)frequencySkew	swift.property	frequencySkew	SHMatchedMediaItem.frequencySkew	var frequencySkew: Float { get }
c:objc(cs)SHMatchedMediaItem(py)matchOffset	swift.property	matchOffset	SHMatchedMediaItem.matchOffset	var matchOffset: TimeInterval { get }
c:objc(cs)SHMatchedMediaItem(py)predictedCurrentMatchOffset	swift.property	predictedCurrentMatchOffset	SHMatchedMediaItem.predictedCurrentMatchOffset	var predictedCurrentMatchOffset: TimeInterval { get }
c:objc(cs)SHMediaItem	swift.class	SHMediaItem	SHMediaItem	class SHMediaItem
c:objc(cs)SHMediaItem(cm)fetchMediaItemWithShazamID:completionHandler:	swift.type.method	fetch(shazamID:)	SHMediaItem.fetch(shazamID:)	class func fetch(shazamID: String) async throws -> SHMediaItem
c:objc(cs)SHMediaItem(im)objectForKeyedSubscript:	swift.subscript	subscript(_:)	SHMediaItem.subscript(_:)	subscript(key: SHMediaItemProperty) -> Any { get }
c:objc(cs)SHMediaItem(py)appleMusicID	swift.property	appleMusicID	SHMediaItem.appleMusicID	var appleMusicID: String? { get }
c:objc(cs)SHMediaItem(py)appleMusicURL	swift.property	appleMusicURL	SHMediaItem.appleMusicURL	var appleMusicURL: URL? { get }
c:objc(cs)SHMediaItem(py)artist	swift.property	artist	SHMediaItem.artist	var artist: String? { get }
c:objc(cs)SHMediaItem(py)artworkURL	swift.property	artworkURL	SHMediaItem.artworkURL	var artworkURL: URL? { get }
c:objc(cs)SHMediaItem(py)creationDate	swift.property	creationDate	SHMediaItem.creationDate	var creationDate: Date? { get }
c:objc(cs)SHMediaItem(py)explicitContent	swift.property	explicitContent	SHMediaItem.explicitContent	var explicitContent: Bool { get }
c:objc(cs)SHMediaItem(py)genres	swift.property	genres	SHMediaItem.genres	var genres: [String] { get }
c:objc(cs)SHMediaItem(py)isrc	swift.property	isrc	SHMediaItem.isrc	var isrc: String? { get }
c:objc(cs)SHMediaItem(py)shazamID	swift.property	shazamID	SHMediaItem.shazamID	var shazamID: String? { get }
c:objc(cs)SHMediaItem(py)subtitle	swift.property	subtitle	SHMediaItem.subtitle	var subtitle: String? { get }
