precise	kind	title	path	declaration
s:7SwiftUI4ViewPAAE25fileExporterFilenameLabelyQrAA18LocalizedStringKeyVF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	fileExporterFilenameLabel(_:)	DeviceActivityReport.fileExporterFilenameLabel(_:)	nonisolated func fileExporterFilenameLabel(_ labelKey: LocalizedStringKey) -> some View\n
s:7SwiftUI4ViewPAAE25fileExporterFilenameLabelyQrAA4TextVSgF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	fileExporterFilenameLabel(_:)	DeviceActivityReport.fileExporterFilenameLabel(_:)	nonisolated func fileExporterFilenameLabel(_ label: Text?) -> some View\n
s:7SwiftUI4ViewPAAE25fileExporterFilenameLabelyQrqd__SyRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	fileExporterFilenameLabel(_:)	DeviceActivityReport.fileExporterFilenameLabel(_:)	nonisolated func fileExporterFilenameLabel<S>(_ label: S) -> some View where S : StringProtocol\n
s:7SwiftUI4ViewPAAE25menuActionDismissBehavioryQrAA04MenuefG0VF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	menuActionDismissBehavior(_:)	DeviceActivityReport.menuActionDismissBehavior(_:)	nonisolated func menuActionDismissBehavior(_ behavior: MenuActionDismissBehavior) -> some View\n
s:7SwiftUI4ViewPAAE25onInteractiveResizeChangeyQrySbcF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	onInteractiveResizeChange(_:)	DeviceActivityReport.onInteractiveResizeChange(_:)	nonisolated func onInteractiveResizeChange(_ action: @escaping (Bool) -> Void) -> some View\n
s:7SwiftUI4ViewPAAE25presentationDragIndicatoryQrAA10VisibilityOF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	presentationDragIndicator(_:)	DeviceActivityReport.presentationDragIndicator(_:)	nonisolated func presentationDragIndicator(_ visibility: Visibility) -> some View\n
s:7SwiftUI4ViewPAAE25speechAnnouncementsQueuedyQrSbF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	speechAnnouncementsQueued(_:)	DeviceActivityReport.speechAnnouncementsQueued(_:)	nonisolated func speechAnnouncementsQueued(_ value: Bool = true) -> some View\n
s:7SwiftUI4ViewPAAE25speechSpellsOutCharactersyQrSbF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	speechSpellsOutCharacters(_:)	DeviceActivityReport.speechSpellsOutCharacters(_:)	nonisolated func speechSpellsOutCharacters(_ value: Bool = true) -> some View\n
s:7SwiftUI4ViewPAAE25transformAnchorPreference3key5value0D0Qrqd_0_m_AA0E0V6SourceVyqd___Gy5ValueQyd_0_z_AIyqd__GtctAA0F3KeyRd_0_r0_lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	transformAnchorPreference(key:value:transform:)	DeviceActivityReport.transformAnchorPreference(key:value:transform:)	nonisolated func transformAnchorPreference<A, K>(key _: K.Type = K.self, value: Anchor<A>.Source, transform: @escaping (inout K.Value, Anchor<A>) -> Void) -> some View where K : PreferenceKey\n
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVG10Foundation23LocalizedStringResourceV_AA4TextVSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ label: LocalizedStringResource, _ value: Text, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVG10Foundation23LocalizedStringResourceV_AMSo08AXCustomF10ImportanceVtF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent(_ label: LocalizedStringResource, _ valueResource: LocalizedStringResource, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier>
s:7SwiftUI4ViewPAAE26accessibilityCustomContent__10importanceAA08ModifiedF0VyxAA31AccessibilityAttachmentModifierVG10Foundation23LocalizedStringResourceV_qd__So08AXCustomF10ImportanceVtSyRd__lF::SYNTHESIZED::s:23_DeviceActivity_SwiftUI0aB6ReportV	swift.method	accessibilityCustomContent(_:_:importance:)	DeviceActivityReport.accessibilityCustomContent(_:_:importance:)	nonisolated func accessibilityCustomContent<V>(_ label: LocalizedStringResource, _ value: V, importance: AXCustomContent.Importance = .default) -> ModifiedContent<Self, AccessibilityAttachmentModifier> where V : StringProtocol
