precise	kind	title	path	declaration
c:@E@CFNetworkErrors@kCFErrorHTTPRedirectionLoopDetected	swift.enum.case	CFNetworkErrors.cfErrorHTTPRedirectionLoopDetected	CFNetworkErrors.cfErrorHTTPRedirectionLoopDetected	case cfErrorHTTPRedirectionLoopDetected
c:@E@CFNetworkErrors@kCFErrorHTTPSProxyConnectionFailure	swift.enum.case	CFNetworkErrors.cfErrorHTTPSProxyConnectionFailure	CFNetworkErrors.cfErrorHTTPSProxyConnectionFailure	case cfErrorHTTPSProxyConnectionFailure
c:@E@CFNetworkErrors@kCFErrorPACFileAuth	swift.enum.case	CFNetworkErrors.cfErrorPACFileAuth	CFNetworkErrors.cfErrorPACFileAuth	case cfErrorPACFileAuth
c:@E@CFNetworkErrors@kCFErrorPACFileError	swift.enum.case	CFNetworkErrors.cfErrorPACFileError	CFNetworkErrors.cfErrorPACFileError	case cfErrorPACFileError
c:@E@CFNetworkErrors@kCFFTPErrorUnexpectedStatusCode	swift.enum.case	CFNetworkErrors.cfftpErrorUnexpectedStatusCode	CFNetworkErrors.cfftpErrorUnexpectedStatusCode	case cfftpErrorUnexpectedStatusCode
c:@E@CFNetworkErrors@kCFHTTPCookieCannotParseCookieFile	swift.enum.case	CFNetworkErrors.cfhttpCookieCannotParseCookieFile	CFNetworkErrors.cfhttpCookieCannotParseCookieFile	case cfhttpCookieCannotParseCookieFile
c:@E@CFNetworkErrors@kCFHostErrorHostNotFound	swift.enum.case	CFNetworkErrors.cfHostErrorHostNotFound	CFNetworkErrors.cfHostErrorHostNotFound	case cfHostErrorHostNotFound
c:@E@CFNetworkErrors@kCFHostErrorUnknown	swift.enum.case	CFNetworkErrors.cfHostErrorUnknown	CFNetworkErrors.cfHostErrorUnknown	case cfHostErrorUnknown
c:@E@CFNetworkErrors@kCFNetServiceErrorBadArgument	swift.enum.case	CFNetworkErrors.cfNetServiceErrorBadArgument	CFNetworkErrors.cfNetServiceErrorBadArgument	case cfNetServiceErrorBadArgument
c:@E@CFNetworkErrors@kCFNetServiceErrorCancel	swift.enum.case	CFNetworkErrors.cfNetServiceErrorCancel	CFNetworkErrors.cfNetServiceErrorCancel	case cfNetServiceErrorCancel
c:@E@CFNetworkErrors@kCFNetServiceErrorCollision	swift.enum.case	CFNetworkErrors.cfNetServiceErrorCollision	CFNetworkErrors.cfNetServiceErrorCollision	case cfNetServiceErrorCollision
c:@E@CFNetworkErrors@kCFNetServiceErrorDNSServiceFailure	swift.enum.case	CFNetworkErrors.cfNetServiceErrorDNSServiceFailure	CFNetworkErrors.cfNetServiceErrorDNSServiceFailure	case cfNetServiceErrorDNSServiceFailure
c:@E@CFNetworkErrors@kCFNetServiceErrorInProgress	swift.enum.case	CFNetworkErrors.cfNetServiceErrorInProgress	CFNetworkErrors.cfNetServiceErrorInProgress	case cfNetServiceErrorInProgress
c:@E@CFNetworkErrors@kCFNetServiceErrorInvalid	swift.enum.case	CFNetworkErrors.cfNetServiceErrorInvalid	CFNetworkErrors.cfNetServiceErrorInvalid	case cfNetServiceErrorInvalid
c:@E@CFNetworkErrors@kCFNetServiceErrorNotFound	swift.enum.case	CFNetworkErrors.cfNetServiceErrorNotFound	CFNetworkErrors.cfNetServiceErrorNotFound	case cfNetServiceErrorNotFound
c:@E@CFNetworkErrors@kCFNetServiceErrorTimeout	swift.enum.case	CFNetworkErrors.cfNetServiceErrorTimeout	CFNetworkErrors.cfNetServiceErrorTimeout	case cfNetServiceErrorTimeout
c:@E@CFNetworkErrors@kCFNetServiceErrorUnknown	swift.enum.case	CFNetworkErrors.cfNetServiceErrorUnknown	CFNetworkErrors.cfNetServiceErrorUnknown	case cfNetServiceErrorUnknown
c:@E@CFNetworkErrors@kCFSOCKS4ErrorIdConflict	swift.enum.case	CFNetworkErrors.cfsocks4ErrorIdConflict	CFNetworkErrors.cfsocks4ErrorIdConflict	case cfsocks4ErrorIdConflict
c:@E@CFNetworkErrors@kCFSOCKS4ErrorIdentdFailed	swift.enum.case	CFNetworkErrors.cfsocks4ErrorIdentdFailed	CFNetworkErrors.cfsocks4ErrorIdentdFailed	case cfsocks4ErrorIdentdFailed
c:@E@CFNetworkErrors@kCFSOCKS4ErrorRequestFailed	swift.enum.case	CFNetworkErrors.cfsocks4ErrorRequestFailed	CFNetworkErrors.cfsocks4ErrorRequestFailed	case cfsocks4ErrorRequestFailed
c:@E@CFNetworkErrors@kCFSOCKS4ErrorUnknownStatusCode	swift.enum.case	CFNetworkErrors.cfsocks4ErrorUnknownStatusCode	CFNetworkErrors.cfsocks4ErrorUnknownStatusCode	case cfsocks4ErrorUnknownStatusCode
c:@E@CFNetworkErrors@kCFSOCKS5ErrorBadCredentials	swift.enum.case	CFNetworkErrors.cfsocks5ErrorBadCredentials	CFNetworkErrors.cfsocks5ErrorBadCredentials	case cfsocks5ErrorBadCredentials
c:@E@CFNetworkErrors@kCFSOCKS5ErrorBadResponseAddr	swift.enum.case	CFNetworkErrors.cfsocks5ErrorBadResponseAddr	CFNetworkErrors.cfsocks5ErrorBadResponseAddr	case cfsocks5ErrorBadResponseAddr
c:@E@CFNetworkErrors@kCFSOCKS5ErrorBadState	swift.enum.case	CFNetworkErrors.cfsocks5ErrorBadState	CFNetworkErrors.cfsocks5ErrorBadState	case cfsocks5ErrorBadState
c:@E@CFNetworkErrors@kCFSOCKS5ErrorNoAcceptableMethod	swift.enum.case	CFNetworkErrors.cfsocks5ErrorNoAcceptableMethod	CFNetworkErrors.cfsocks5ErrorNoAcceptableMethod	case cfsocks5ErrorNoAcceptableMethod
c:@E@CFNetworkErrors@kCFSOCKS5ErrorUnsupportedNegotiationMethod	swift.enum.case	CFNetworkErrors.cfsocks5ErrorUnsupportedNegotiationMethod	CFNetworkErrors.cfsocks5ErrorUnsupportedNegotiationMethod	case cfsocks5ErrorUnsupportedNegotiationMethod
c:@E@CFNetworkErrors@kCFSOCKSErrorUnknownClientVersion	swift.enum.case	CFNetworkErrors.cfsocksErrorUnknownClientVersion	CFNetworkErrors.cfsocksErrorUnknownClientVersion	case cfsocksErrorUnknownClientVersion
c:@E@CFNetworkErrors@kCFSOCKSErrorUnsupportedServerVersion	swift.enum.case	CFNetworkErrors.cfsocksErrorUnsupportedServerVersion	CFNetworkErrors.cfsocksErrorUnsupportedServerVersion	case cfsocksErrorUnsupportedServerVersion
c:@E@CFNetworkErrors@kCFStreamErrorHTTPSProxyFailureUnexpectedResponseToCONNECTMethod	swift.enum.case	CFNetworkErrors.cfStreamErrorHTTPSProxyFailureUnexpectedResponseToCONNECTMethod	CFNetworkErrors.cfStreamErrorHTTPSProxyFailureUnexpectedResponseToCONNECTMethod	case cfStreamErrorHTTPSProxyFailureUnexpectedResponseToCONNECTMethod
c:@E@CFNetworkErrors@kCFURLErrorAppTransportSecurityRequiresSecureConnection	swift.enum.case	CFNetworkErrors.cfurlErrorAppTransportSecurityRequiresSecureConnection	CFNetworkErrors.cfurlErrorAppTransportSecurityRequiresSecureConnection	case cfurlErrorAppTransportSecurityRequiresSecureConnection
c:@E@CFNetworkErrors@kCFURLErrorBackgroundSessionInUseByAnotherProcess	swift.enum.case	CFNetworkErrors.cfurlErrorBackgroundSessionInUseByAnotherProcess	CFNetworkErrors.cfurlErrorBackgroundSessionInUseByAnotherProcess	case cfurlErrorBackgroundSessionInUseByAnotherProcess
c:@E@CFNetworkErrors@kCFURLErrorBackgroundSessionWasDisconnected	swift.enum.case	CFNetworkErrors.cfurlErrorBackgroundSessionWasDisconnected	CFNetworkErrors.cfurlErrorBackgroundSessionWasDisconnected	case cfurlErrorBackgroundSessionWasDisconnected
c:@E@CFNetworkErrors@kCFURLErrorBadServerResponse	swift.enum.case	CFNetworkErrors.cfurlErrorBadServerResponse	CFNetworkErrors.cfurlErrorBadServerResponse	case cfurlErrorBadServerResponse
c:@E@CFNetworkErrors@kCFURLErrorBadURL	swift.enum.case	CFNetworkErrors.cfurlErrorBadURL	CFNetworkErrors.cfurlErrorBadURL	case cfurlErrorBadURL
c:@E@CFNetworkErrors@kCFURLErrorCallIsActive	swift.enum.case	CFNetworkErrors.cfurlErrorCallIsActive	CFNetworkErrors.cfurlErrorCallIsActive	case cfurlErrorCallIsActive
c:@E@CFNetworkErrors@kCFURLErrorCancelled	swift.enum.case	CFNetworkErrors.cfurlErrorCancelled	CFNetworkErrors.cfurlErrorCancelled	case cfurlErrorCancelled
c:@E@CFNetworkErrors@kCFURLErrorCannotCloseFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotCloseFile	CFNetworkErrors.cfurlErrorCannotCloseFile	case cfurlErrorCannotCloseFile
c:@E@CFNetworkErrors@kCFURLErrorCannotConnectToHost	swift.enum.case	CFNetworkErrors.cfurlErrorCannotConnectToHost	CFNetworkErrors.cfurlErrorCannotConnectToHost	case cfurlErrorCannotConnectToHost
c:@E@CFNetworkErrors@kCFURLErrorCannotCreateFile	swift.enum.case	CFNetworkErrors.cfurlErrorCannotCreateFile	CFNetworkErrors.cfurlErrorCannotCreateFile	case cfurlErrorCannotCreateFile
c:@E@CFNetworkErrors@kCFURLErrorCannotDecodeContentData	swift.enum.case	CFNetworkErrors.cfurlErrorCannotDecodeContentData	CFNetworkErrors.cfurlErrorCannotDecodeContentData	case cfurlErrorCannotDecodeContentData
c:@E@CFNetworkErrors@kCFURLErrorCannotDecodeRawData	swift.enum.case	CFNetworkErrors.cfurlErrorCannotDecodeRawData	CFNetworkErrors.cfurlErrorCannotDecodeRawData	case cfurlErrorCannotDecodeRawData
c:@E@CFNetworkErrors@kCFURLErrorCannotFindHost	swift.enum.case	CFNetworkErrors.cfurlErrorCannotFindHost	CFNetworkErrors.cfurlErrorCannotFindHost	case cfurlErrorCannotFindHost
c:@E@CFNetworkErrors@kCFURLErrorCannotLoadFromNetwork	swift.enum.case	CFNetworkErrors.cfurlErrorCannotLoadFromNetwork	CFNetworkErrors.cfurlErrorCannotLoadFromNetwork	case cfurlErrorCannotLoadFromNetwork
