precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)MTRAttributeCacheContainer(im)readAttributeWithEndpointId:clusterId:attributeId:clientQueue:completion:	0cb75fa79b8ee837e6bbdbbb07d904bfda89bc856d7f22a7e77980432c3a7611	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.method	readAttribute(withEndpointId:clusterId:attributeId:clientQueue:)	MTRAttributeCacheContainer.readAttribute(withEndpointId:clusterId:attributeId:clientQueue:)	func readAttribute(withEndpointId endpointId: NSNumber?, clusterId: NSNumber?, attributeId: NSNumber?, clientQueue: dispatch_queue_t) async throws -> [[String : Any]]
c:objc(cs)MTRAttributeCacheContainer(im)readAttributeWithEndpointId:clusterId:attributeId:clientQueue:completion:	2744dc3a859bb164e992fcfa5040a3907088a4c6002d5bf04fe46a0806fc102c	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.method	readAttribute(withEndpointId:clusterId:attributeId:clientQueue:completion:)	MTRAttributeCacheContainer.readAttribute(withEndpointId:clusterId:attributeId:clientQueue:completion:)	func readAttribute(withEndpointId endpointId: NSNumber?, clusterId: NSNumber?, attributeId: NSNumber?, clientQueue: dispatch_queue_t, completion: @escaping ([[String : Any]]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeACLWithClusterStateCache:endpoint:queue:completion:	cc28f9296aa05398d48caa96da36358ab7d867ce27242d7cd82836109b3f9322	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeACL(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeACL(withClusterStateCache:endpoint:queue:)	class func readAttributeACL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeACLWithClusterStateCache:endpoint:queue:completion:	1d5204c70cf75c7b9ff1ef3348f3b384880707623dbd86aab4c15f6c944d4b66	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeACL(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeACL(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeACL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeARLWithClusterStateCache:endpoint:queue:completion:	aa49cffa748ba6d6d054c9e82420949379ad13b4ad6b1261ef2d0c2e4b731f8a	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeARL(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeARL(withClusterStateCache:endpoint:queue:)	class func readAttributeARL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeARLWithClusterStateCache:endpoint:queue:completion:	51be577a44473bdd2ee3853f33cf49c652e5b78aa6659a637b83367a33fcf145	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeARL(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeARL(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeARL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAcceptedCommandListWithAttributeCache:endpoint:queue:completionHandler:	f581f6a87398a7bb4e0ca009bdce6f398c49ed7870d6f8c09e899aede6b0319e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:)	class func readAttributeAcceptedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAcceptedCommandListWithAttributeCache:endpoint:queue:completionHandler:	e07e9641d0448592deb87d5b0ef2fa89b2dd34974b5de7b2daefc4baeab5e96b	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeAcceptedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAcceptedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAcceptedCommandListWithClusterStateCache:endpoint:queue:completion:	72ac25a91ffd1e37cc94ed284d80b7d2368a39905bb8ab41c70ca1622789b618	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAcceptedCommandList(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAcceptedCommandList(withClusterStateCache:endpoint:queue:)	class func readAttributeAcceptedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAcceptedCommandListWithClusterStateCache:endpoint:queue:completion:	c3aa009b79e7b0b599b15027de026264aaf9ef70515c0c7cce73de8cb3aadf7d	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAcceptedCommandList(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeAcceptedCommandList(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeAcceptedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAccessControlEntriesPerFabricWithAttributeCache:endpoint:queue:completionHandler:	4b615a845bbdf057ce3b93fae5c9f90d78d436643e4610a2e9215b91348cca7b	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAccessControlEntriesPerFabric(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAccessControlEntriesPerFabric(withAttributeCache:endpoint:queue:)	class func readAttributeAccessControlEntriesPerFabric(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAccessControlEntriesPerFabricWithAttributeCache:endpoint:queue:completionHandler:	4a73da46e949939a023ec2f9631ab5beb803f0760443918142697b178e82b2f2	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAccessControlEntriesPerFabric(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeAccessControlEntriesPerFabric(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAccessControlEntriesPerFabric(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAccessControlEntriesPerFabricWithClusterStateCache:endpoint:queue:completion:	eb9afb9964f4f466d3657151907764b25f52c5383fc6f954d9d6e43aa831a34e	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAccessControlEntriesPerFabric(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAccessControlEntriesPerFabric(withClusterStateCache:endpoint:queue:)	class func readAttributeAccessControlEntriesPerFabric(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAccessControlEntriesPerFabricWithClusterStateCache:endpoint:queue:completion:	1dfd089b2a37d6de01c4a7ed01b57c7a250941ff9766f6910df04d45416f9e6f	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAccessControlEntriesPerFabric(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeAccessControlEntriesPerFabric(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeAccessControlEntriesPerFabric(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAclWithAttributeCache:endpoint:queue:completionHandler:	fc5775b377cd6a3a8b458928400f0430e8b63f597b06ee041a6d91dda06874c7	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAcl(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAcl(withAttributeCache:endpoint:queue:)	class func readAttributeAcl(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAclWithAttributeCache:endpoint:queue:completionHandler:	35ac1e61fcb238b401d4d1e59e670976be93c886695c3084c918f2256fe4c535	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAcl(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeAcl(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAcl(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAttributeListWithAttributeCache:endpoint:queue:completionHandler:	cf7b60f224fb5413b89d37f3ef424019fe35109b328231965519d70ec2b4284f	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAttributeList(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAttributeList(withAttributeCache:endpoint:queue:)	class func readAttributeAttributeList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAttributeListWithAttributeCache:endpoint:queue:completionHandler:	2921e30e95027d3540600694874c7ab942dd0d5c5bfaee48893650d39e872004	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAttributeList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeAttributeList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeAttributeList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAttributeListWithClusterStateCache:endpoint:queue:completion:	220f8e0f865298393ba8f6eda4bf4ed56b05b8fd5fcbb34dee11abef92e90f6c	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeAttributeList(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeAttributeList(withClusterStateCache:endpoint:queue:)	class func readAttributeAttributeList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeAttributeListWithClusterStateCache:endpoint:queue:completion:	1f0283023aa5c5345d476eb6e842e7dd397b0efe26bdd26096ea96e9da5eee07	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeAttributeList(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeAttributeList(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeAttributeList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeClusterRevisionWithAttributeCache:endpoint:queue:completionHandler:	dbc7b263a1498348a9ad2050cb7a56b672674d7a0783a5473c22242117070b5d	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeClusterRevision(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeClusterRevision(withAttributeCache:endpoint:queue:)	class func readAttributeClusterRevision(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeClusterRevisionWithAttributeCache:endpoint:queue:completionHandler:	73a05dc6bfe5d62a2ce52846eb768ffb9e3999085fe34141ec6eac41d70563a8	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeClusterRevision(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeClusterRevision(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeClusterRevision(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeClusterRevisionWithClusterStateCache:endpoint:queue:completion:	713c2c29e50f57da938032bc02d3e759abac697adf0062d44eaa7bad9013b54d	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeClusterRevision(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeClusterRevision(withClusterStateCache:endpoint:queue:)	class func readAttributeClusterRevision(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeClusterRevisionWithClusterStateCache:endpoint:queue:completion:	b1068d098e4be7e253702e19ea2e4beb90ad83c6f0850d2de892566e9479f643	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeClusterRevision(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeClusterRevision(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeClusterRevision(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeCommissioningARLWithClusterStateCache:endpoint:queue:completion:	deb240cf33380029cc00edfd36dded95600dda77815c12d2c0a082db5c90dea7	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeCommissioningARL(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeCommissioningARL(withClusterStateCache:endpoint:queue:)	class func readAttributeCommissioningARL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeCommissioningARLWithClusterStateCache:endpoint:queue:completion:	58ba2334344657ad6cd61829ae040bf21b8f7faeb060303092261dca002be6c4	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeCommissioningARL(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeCommissioningARL(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeCommissioningARL(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeExtensionWithAttributeCache:endpoint:queue:completionHandler:	8580555a0b724ffe89a39175e002251e28ab3b56d5c09f9259cbc638286b101b	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeExtension(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeExtension(withAttributeCache:endpoint:queue:)	class func readAttributeExtension(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeExtensionWithAttributeCache:endpoint:queue:completionHandler:	1be43effc28d02725656845cbaf1422955abeb1c187e1e291e7220e34e5621cf	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeExtension(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeExtension(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeExtension(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeExtensionWithClusterStateCache:endpoint:queue:completion:	be51ff18d50de69384b0aa8b92b308a792f166551a812caa844c18768c95fa26	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeExtension(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeExtension(withClusterStateCache:endpoint:queue:)	class func readAttributeExtension(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeExtensionWithClusterStateCache:endpoint:queue:completion:	32729957012661745606c465ae73c8f789ec5ad219c5de168e68b27483c13033	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeExtension(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeExtension(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeExtension(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeFeatureMapWithAttributeCache:endpoint:queue:completionHandler:	360be7183576866cb12fff6de2a9c8481f0663c58993c0ec29e670291d59bc9f	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeFeatureMap(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeFeatureMap(withAttributeCache:endpoint:queue:)	class func readAttributeFeatureMap(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeFeatureMapWithAttributeCache:endpoint:queue:completionHandler:	210b5f1aef48a34113f9b8aac440b533b13806ecddc7516d55876be6f54716f1	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeFeatureMap(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeFeatureMap(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeFeatureMap(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeFeatureMapWithClusterStateCache:endpoint:queue:completion:	1a6459fb26e68c95517029da5165140571a94aaa68682ca8c69a1750567e718b	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeFeatureMap(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeFeatureMap(withClusterStateCache:endpoint:queue:)	class func readAttributeFeatureMap(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeFeatureMapWithClusterStateCache:endpoint:queue:completion:	da7c48de439cb2ff8a55f35abe5f2073861dcb08e39c8a609390e80056e5f8d6	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeFeatureMap(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeFeatureMap(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeFeatureMap(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeGeneratedCommandListWithAttributeCache:endpoint:queue:completionHandler:	7339b0ccab7a42aaa440cd97a69d712e2dc5fedc39182afabb178f55a95e9afb	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:)	class func readAttributeGeneratedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeGeneratedCommandListWithAttributeCache:endpoint:queue:completionHandler:	b44d49808d58295be5d4c6b2f4750dd9b2d1ce001363d5e8b283fd4c30a2b92a	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeGeneratedCommandList(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeGeneratedCommandList(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeGeneratedCommandListWithClusterStateCache:endpoint:queue:completion:	e78ba38bbaeb4379827cf3e71378f28cc7242793efc0864862752e54d15b29ee	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:)	class func readAttributeGeneratedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> [Any]
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeGeneratedCommandListWithClusterStateCache:endpoint:queue:completion:	02d133ab84a00e5c822edad30d609e512597401b47167e2df1faeabca6e44853	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeGeneratedCommandList(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeGeneratedCommandList(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping ([Any]?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeSubjectsPerAccessControlEntryWithAttributeCache:endpoint:queue:completionHandler:	8e49c8a0a57609669ea59c9bc938c5286f47b205e1ddd7885f6848f470ee3bf0	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeSubjectsPerAccessControlEntry(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeSubjectsPerAccessControlEntry(withAttributeCache:endpoint:queue:)	class func readAttributeSubjectsPerAccessControlEntry(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeSubjectsPerAccessControlEntryWithAttributeCache:endpoint:queue:completionHandler:	b7924b30c3f4dec77405f5efcf9ffa4bcc2b55b18b25329b2ece13217eb2d426	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeSubjectsPerAccessControlEntry(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeSubjectsPerAccessControlEntry(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeSubjectsPerAccessControlEntry(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeSubjectsPerAccessControlEntryWithClusterStateCache:endpoint:queue:completion:	59f9092b38cccae31e0cbd9e4d07256dac301f62ae561bbce6ad6179e4e581eb	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeSubjectsPerAccessControlEntry(withClusterStateCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeSubjectsPerAccessControlEntry(withClusterStateCache:endpoint:queue:)	class func readAttributeSubjectsPerAccessControlEntry(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeSubjectsPerAccessControlEntryWithClusterStateCache:endpoint:queue:completion:	695d5ddafe6821f51d26d8a07f5b3db9a63177dad90ebc885dcd6c867f55e729	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeSubjectsPerAccessControlEntry(withClusterStateCache:endpoint:queue:completion:)	MTRBaseClusterAccessControl.readAttributeSubjectsPerAccessControlEntry(withClusterStateCache:endpoint:queue:completion:)	class func readAttributeSubjectsPerAccessControlEntry(withClusterStateCache clusterStateCacheContainer: MTRClusterStateCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completion: @escaping (NSNumber?, (any Error)?) -> Void)
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeTargetsPerAccessControlEntryWithAttributeCache:endpoint:queue:completionHandler:	b2fc4d790c97bd4400b4faf4c7f3fe80c505870c210456afc60a7e0dc28d9015	reference/symbol-graphs/Matter.symbols.json	0	1	1	swift.type.method	readAttributeTargetsPerAccessControlEntry(withAttributeCache:endpoint:queue:)	MTRBaseClusterAccessControl.readAttributeTargetsPerAccessControlEntry(withAttributeCache:endpoint:queue:)	class func readAttributeTargetsPerAccessControlEntry(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t) async throws -> NSNumber
c:objc(cs)MTRBaseClusterAccessControl(cm)readAttributeTargetsPerAccessControlEntryWithAttributeCache:endpoint:queue:completionHandler:	5cd1f7e3a9df0f92705aeeccca81156cc27257d7797ce5297ca06f8c709e3607	reference/symbol-graphs/Matter.symbols.json	0	1	0	swift.type.method	readAttributeTargetsPerAccessControlEntry(withAttributeCache:endpoint:queue:completionHandler:)	MTRBaseClusterAccessControl.readAttributeTargetsPerAccessControlEntry(withAttributeCache:endpoint:queue:completionHandler:)	class func readAttributeTargetsPerAccessControlEntry(withAttributeCache attributeCacheContainer: MTRAttributeCacheContainer, endpoint: NSNumber, queue: dispatch_queue_t, completionHandler: @escaping (NSNumber?, (any Error)?) -> Void)
